FingerCount,HandType,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,ThumbIndex,IndexMiddle,MiddleRing,RingPinky,PinkyThumb,Gesture
5,100,38.28706,-48.00309,-20.06552,18.02368,-25.4651,8.564423,6.875866,-28.06782,16.2495,-3.884995,-26.2532,18.37151,-17.25663,-24.12396,13.64006,41,13,11,14,69,1
5,100,37.97615,-48.14867,-19.47118,18.32318,-24.8365,9.116501,6.733566,-27.24133,17.0015,-3.914978,-25.49334,19.21655,-17.30011,-23.49925,14.36864,41,14,11,14,69,1
5,100,36.38753,-48.98563,-18.64287,18.72579,-24.86338,9.900284,6.639288,-26.61672,17.96715,-4.024818,-24.85704,20.35182,-17.39992,-22.91689,15.29053,41,14,11,14,68,1
5,100,33.04409,-50.31301,-17.95468,18.92854,-25.13975,11.19157,6.694435,-26.26859,19.21349,-4.393471,-24.45679,21.7691,-17.74942,-22.36177,16.468,41,14,11,14,67,1
5,100,29.97473,-50.74743,-17.89534,19.61268,-24.79368,12.66418,7.04153,-25.38522,20.21829,-4.751267,-23.67178,22.96436,-17.72519,-21.38683,17.39293,41,14,12,14,66,1
5,100,23.85823,-51.17169,-17.52036,17.08244,-24.46448,14.03033,4.968816,-25.87579,21.11031,-5.577535,-23.58788,24.00829,-17.95857,-21.04545,18.15848,41,14,11,13,62,1
5,100,19.24407,-50.15021,-18.67586,16.2776,-24.61757,13.45052,4.309144,-26.07452,21.13226,-6.239312,-23.50713,24.1871,-18.23754,-20.47187,18.28454,41,14,11,13,60,1
5,100,16.30157,-49.69758,-20.07895,17.43574,-25.01176,11.95821,3.97514,-25.82929,20.38481,-6.585496,-23.43917,23.67964,-18.13983,-20.33525,18.04422,40,15,11,13,59,1
5,100,16.19846,-49.33659,-20.89127,16.66747,-26.01293,10.09003,4.487549,-25.37449,19.23563,-6.634054,-23.31554,22.72149,-18.08724,-20.54748,17.56102,38,15,11,12,59,1
5,100,16.44595,-50.12135,-22.92336,17.33305,-28.50425,9.133858,5.709572,-25.44425,18.57279,-6.142414,-23.37718,22.37083,-18.32006,-21.19994,17.61661,38,15,12,13,60,1
5,100,16.16418,-49.10365,-24.11264,18.38626,-28.12618,9.909874,7.120712,-24.94783,18.37491,-5.388931,-23.12538,22.08785,-18.18603,-21.31997,17.2009,40,14,13,13,60,1
5,100,18.06465,-46.3679,-26.58813,19.29639,-27.40471,9.795578,7.51313,-24.5051,17.78821,-4.601524,-22.65461,20.97352,-18.10933,-20.98798,15.72011,41,14,12,14,61,1
5,100,22.44271,-44.4632,-28.46602,20.2641,-27.13568,10.52842,7.997116,-24.25648,17.75213,-4.515358,-22.63563,20.75661,-18.11927,-21.09904,15.32523,42,14,12,14,64,1
5,100,25.68415,-42.6468,-29.62417,20.40416,-27.88726,10.09818,7.855385,-23.83243,17.41877,-4.575279,-22.11992,20.18691,-18.64331,-20.79185,14.80748,42,15,12,15,66,1
5,100,28.81567,-41.80484,-29.94784,20.92738,-28.25864,10.24218,8.013023,-23.46992,17.6498,-5.039604,-21.94691,20.45621,-18.75567,-20.61468,14.9791,43,15,13,14,68,1
5,100,33.04984,-40.83859,-29.77437,21.69535,-28.27931,10.94756,7.616173,-23.69237,17.91131,-5.228462,-22.28718,20.59422,-18.92796,-20.82367,15.12469,44,16,13,14,71,1
5,100,35.17689,-40.65394,-29.15675,22.16074,-28.60139,11.53758,7.53038,-24.16074,18.09637,-5.138245,-22.73238,20.66177,-18.89039,-21.10363,15.13188,44,16,13,14,72,1
5,100,36.18762,-40.23512,-28.45058,22.55461,-28.78983,12.32535,7.422585,-24.71918,18.31028,-5.057312,-23.23154,20.79028,-18.69517,-21.43856,15.08308,44,16,12,14,72,1
5,100,37.79576,-39.29362,-28.29841,23.22043,-28.64533,13.44488,6.954155,-25.0806,18.82528,-5.41082,-23.4463,21.36187,-18.76278,-21.5965,15.43996,45,17,12,14,73,1
5,100,36.35217,-40.55111,-28.59682,22.79951,-28.61182,13.51324,6.618057,-25.32319,18.93148,-5.970261,-23.62093,21.6593,-19.20656,-21.79717,15.78878,45,17,12,14,73,1
5,100,33.59457,-43.05346,-28.35959,21.75681,-28.56432,13.14456,6.444809,-25.55604,18.77621,-6.499413,-23.80375,21.7457,-19.64679,-21.96811,15.97343,45,16,13,14,72,1
5,100,29.89553,-45.93761,-27.39593,20.83003,-28.64639,12.52274,6.197769,-25.47549,18.73121,-7.049034,-23.62872,22.02247,-20.0057,-21.77998,16.39114,44,16,13,14,70,1
5,100,25.38848,-48.30171,-26.37463,20.07185,-29.14899,11.28123,6.074745,-25.08142,18.58742,-7.507492,-23.13238,22.26303,-20.28671,-21.33843,16.84452,42,16,14,13,68,1
5,100,22.60213,-49.56024,-26.03252,19.71852,-29.70861,10.25142,6.424263,-24.92199,18.36917,-7.521759,-22.84521,22.30894,-20.28742,-21.01514,17.03003,41,16,14,13,67,1
5,100,21.1557,-50.38152,-25.84309,19.63494,-29.7353,9.728561,6.749474,-24.72896,18.32168,-7.546928,-22.62228,22.5239,-20.24584,-20.75103,17.27617,41,16,15,13,66,1
5,100,19.96574,-50.67423,-25.69427,19.55676,-28.83296,9.854324,6.63681,-24.25955,18.43334,-7.714767,-22.27114,22.95191,-20.29275,-20.53321,17.73515,41,16,15,13,66,1
5,100,17.80238,-51.48174,-24.89495,19.513,-29.07075,9.303093,6.837708,-24.09734,18.04857,-7.382866,-22.08767,22.88912,-19.98837,-20.33967,17.73225,40,16,15,13,64,1
5,100,18.71535,-51.14074,-25.75301,19.00494,-30.67212,8.623787,7.063202,-24.00376,17.44682,-6.655235,-21.79093,22.37206,-19.47913,-20.03246,17.32335,40,16,14,13,65,1
5,100,19.36223,-51.25116,-26.0779,18.21009,-30.67512,9.000275,7.110359,-23.81154,17.32448,-6.175545,-21.69543,22.35046,-18.9889,-20.11887,17.30115,40,15,14,13,65,1
5,100,21.0089,-52.54304,-26.10464,17.98707,-31.4,8.079819,7.18557,-23.91679,17.81075,-5.439888,-21.4614,22.46541,-18.47767,-20.03178,17.51646,40,16,13,14,67,1
5,100,23.72715,-52.51441,-26.82301,17.68507,-32.06995,7.41951,7.571377,-24.11125,18.63912,-5.221188,-21.53732,23.24353,-18.33942,-20.18406,18.09865,40,17,13,14,69,1
5,100,25.68579,-53.62291,-26.18089,17.76952,-32.75159,5.976135,7.38266,-24.67183,18.83395,-4.875496,-21.89828,23.49004,-18.00393,-20.49706,18.16751,39,18,13,14,70,1
5,100,26.68537,-54.23052,-25.51643,17.92833,-33.47849,5.121704,7.229923,-25.0153,19.00226,-4.688351,-22.0965,23.68918,-17.69373,-20.81079,18.29552,38,19,13,14,70,1
5,100,27.92499,-55.13018,-24.70161,18.34651,-33.96132,3.978912,6.907948,-25.3511,18.84245,-4.367353,-22.20795,23.56873,-17.33501,-21.0133,18.08156,36,20,12,14,71,1
5,100,28.67894,-55.98815,-23.91727,19.18515,-35.09933,1.852448,6.739799,-25.78641,18.64989,-4.065983,-22.37914,23.3414,-16.97907,-21.21178,17.75552,34,22,12,14,70,1
5,100,28.76003,-55.77809,-23.80037,19.59201,-35.0368,0.7466888,6.511934,-25.87239,18.27554,-3.960043,-22.42056,22.95628,-16.68265,-21.25381,17.30627,33,23,11,13,70,1
5,100,28.37978,-55.74053,-23.39064,19.63821,-34.78576,1.444,6.603746,-26.16992,18.03036,-4.035852,-22.63675,22.75206,-16.54298,-21.52074,17.1492,33,22,12,13,69,1
5,100,27.42476,-56.48701,-22.86777,20.41717,-36.529,1.575195,6.944998,-26.98256,17.8045,-3.864874,-23.08935,22.61827,-16.31659,-21.98899,17.11606,32,23,12,13,68,1
5,100,27.04906,-57.05231,-22.40175,20.81759,-37.23134,1.794815,7.208729,-27.29053,17.85089,-3.65028,-23.27911,22.70831,-16.02437,-22.13363,17.20169,31,23,12,13,68,1
5,100,26.05375,-57.53906,-21.91365,20.48603,-36.96281,3.404251,7.498457,-27.55588,17.93953,-3.278625,-23.52904,22.77368,-15.64027,-22.27732,17.26576,33,21,12,13,67,1
5,100,24.05383,-57.79924,-21.81618,19.50333,-36.18549,5.89917,7.543997,-27.63782,18.36404,-3.052149,-23.68761,23.16241,-15.31333,-22.26778,17.60136,35,19,12,13,66,1
5,100,22.54613,-57.61743,-22.15967,18.61852,-35.52399,7.80217,7.409258,-27.55152,18.92708,-3.087578,-23.70006,23.70503,-15.46677,-22.23752,18.1557,37,17,12,13,65,1
5,100,20.53859,-57.0975,-22.20091,17.44356,-34.33122,8.805374,7.11705,-27.03022,19.46866,-3.436245,-23.34561,24.06889,-15.61191,-21.85461,18.38242,38,16,12,13,64,1
5,100,19.37068,-55.82977,-22.09398,16.92539,-31.76596,9.398209,6.28775,-26.47234,19.61646,-3.909947,-23.22012,23.96785,-15.77562,-21.56514,18.18956,39,15,11,13,63,1
5,100,18.17588,-54.6199,-21.51506,16.31211,-28.87142,10.63019,6.040199,-25.91144,19.84514,-4.104114,-23.1553,23.93015,-15.88711,-21.29686,18.02174,41,14,11,13,61,1
5,100,17.85739,-53.51205,-20.89424,16.16999,-26.71646,11.70125,6.273333,-25.46271,20.1144,-4.317703,-23.13186,24.00385,-15.99296,-21.20967,18.07974,42,13,11,13,60,1
5,100,17.59394,-51.78292,-20.17574,16.87467,-24.30723,13.10956,5.508438,-24.80291,20.6497,-4.901147,-22.8083,24.27713,-16.48086,-20.84393,18.33665,43,13,11,13,60,1
5,100,17.73526,-49.55731,-19.73697,15.95232,-22.80562,13.96558,4.854753,-24.39048,20.94473,-5.608409,-22.60965,24.17809,-17.43671,-20.32413,18.3721,43,13,11,13,59,1
5,100,17.6455,-48.12087,-20.62746,16.97887,-22.41114,13.44483,4.510743,-24.48817,20.73569,-6.239836,-22.85098,23.89891,-18.19956,-20.13774,18.26868,42,14,11,13,59,1
5,100,18.40838,-46.99982,-21.28391,17.1601,-21.85887,12.87407,4.045062,-24.45757,20.66468,-6.688056,-22.74581,23.7455,-18.72368,-19.78105,18.1908,42,15,11,13,60,1
5,100,19.21507,-44.17368,-23.11954,17.62133,-19.42477,12.92358,4.435968,-24.00584,20.11156,-6.523684,-22.19867,22.86913,-18.50488,-19.27084,17.36604,43,15,11,13,60,1
5,100,19.51432,-42.40557,-23.53767,18.33004,-18.65055,12.94009,5.375218,-23.78313,19.65469,-6.100718,-21.86942,22.23898,-18.12531,-18.89329,16.80284,43,15,11,13,59,1
5,100,19.77471,-41.96893,-23.13518,19.11917,-18.79564,12.85732,6.056625,-23.80681,19.21585,-5.848389,-21.88823,21.82562,-17.84861,-18.80188,16.58266,42,15,12,13,59,1
5,100,19.84184,-41.61817,-22.77591,19.82167,-18.99977,12.8138,6.364975,-23.74151,18.90895,-5.562507,-21.89879,21.58398,-17.54117,-18.76218,16.5425,42,15,12,13,58,1
5,100,19.79453,-41.40947,-22.89059,19.85895,-19.15738,13.26088,6.177636,-23.70141,19.02554,-5.368568,-21.96634,21.73075,-17.36864,-18.91875,16.73503,42,15,11,13,58,1
5,100,19.34153,-41.70827,-22.93729,19.6059,-19.36478,13.85675,6.08491,-23.64995,19.33775,-5.299194,-22.08783,22.0813,-17.38718,-19.12509,17.03113,43,15,11,13,58,1
5,100,18.57599,-42.06863,-22.82764,19.41693,-19.51112,14.17377,6.111049,-23.61971,19.57732,-5.288913,-22.27026,22.35889,-17.46914,-19.38026,17.27139,43,14,11,13,58,1
5,100,16.10303,-43.94515,-22.88564,19.81228,-21.03142,13.0957,7.127227,-23.75581,19.43209,-5.298633,-22.58389,22.68388,-17.94106,-19.84893,17.51271,42,14,12,13,58,1
5,100,15.39329,-45.26565,-23.63766,20.29833,-22.3375,10.98418,7.905936,-23.67927,18.55223,-5.142106,-22.63857,22.14809,-18.47211,-20.10384,17.20914,41,14,13,14,58,1
5,100,17.50863,-45.94382,-23.65889,18.94157,-22.91659,9.880699,6.752809,-23.77695,18.3728,-5.669234,-22.77982,21.98972,-18.53425,-20.09885,17.17924,40,14,12,13,60,1
5,100,19.11259,-48.36282,-22.57741,17.05613,-24.29538,8.55928,5.267067,-23.87042,18.13567,-6.060522,-22.85604,21.94525,-18.34659,-20.35002,17.1077,39,15,11,13,61,1
5,100,18.76433,-51.33967,-22.61862,16.77325,-27.70162,7.670319,5.298372,-24.49554,18.10001,-5.6103,-22.87515,22.30408,-18.21489,-20.87627,17.49078,38,15,11,13,62,1
5,100,18.81045,-52.99485,-22.28903,16.48568,-28.77781,7.796616,5.591324,-24.68815,18.45824,-5.277163,-22.77151,22.8079,-17.78864,-20.91731,17.67613,38,15,11,13,62,1
5,100,19.00935,-53.74072,-22.46823,16.79278,-29.52763,8.020416,5.816624,-25.16051,18.76863,-4.873007,-22.86697,23.22006,-17.24129,-21.03624,17.73138,38,15,11,13,63,1
5,100,19.47631,-54.78408,-23.09589,17.67321,-30.98243,7.605835,6.257969,-25.61181,18.81757,-4.531855,-22.87564,23.47646,-17.1003,-21.20326,17.89064,38,16,12,13,64,1
5,100,21.61849,-55.59178,-23.73123,19.00048,-33.50872,6.747269,6.591015,-26.06371,18.65111,-4.27149,-22.88444,23.44124,-17.04761,-21.33691,17.84663,37,18,12,14,66,1
5,100,23.26899,-55.28065,-24.23656,20.12001,-35.55725,4.837433,6.819897,-26.25771,18.52,-4.008976,-22.81384,23.04021,-17.08262,-21.34603,17.489,35,21,12,14,67,1
5,100,23.94856,-55.51285,-24.17426,20.72675,-36.80986,3.187454,6.978174,-26.73401,18.22397,-4.205303,-23.16109,22.64999,-17.21756,-21.61269,17.16022,33,22,12,14,67,1
5,100,23.44318,-56.14837,-23.65106,21.65775,-38.61202,0.01490784,6.895239,-28.082,17.18153,-4.563968,-24.15543,21.69096,-17.77087,-22.64864,16.5629,29,24,12,14,66,1
5,100,22.43102,-55.69704,-23.68929,22.06593,-39.74919,-3.395126,6.939661,-28.04289,16.9791,-4.610935,-24.11922,21.34904,-17.89506,-22.6621,16.22607,25,27,12,14,65,1
5,100,21.76846,-55.70375,-23.59657,21.63007,-39.75491,-3.631699,6.919437,-27.39812,17.39081,-4.673613,-23.8974,21.58682,-17.91926,-22.39652,16.35854,25,28,12,14,65,1
5,100,19.69054,-55.12642,-22.94676,21.6156,-39.92904,-5.369324,7.148682,-27.61096,16.88693,-4.451719,-23.8549,21.07175,-17.80234,-22.43428,15.88112,23,29,12,14,63,1
5,100,19.20223,-54.63944,-22.3723,22.10265,-40.0321,-6.998215,7.426567,-27.70078,16.58144,-4.090631,-23.79588,20.68532,-17.4487,-22.42982,15.53537,21,30,12,14,61,1
5,100,19.57356,-55.14688,-22.36177,21.20634,-39.19581,-4.873734,7.035629,-27.00635,17.38177,-4.400586,-23.72732,21.34518,-17.69084,-22.28603,16.12961,23,29,12,14,62,1
5,100,19.19539,-54.87009,-21.97685,21.04144,-38.96352,-5.432007,7.186174,-27.24139,16.91504,-4.101668,-23.65055,20.93564,-17.36784,-22.27167,15.76198,23,28,12,14,61,1
5,100,18.54416,-54.52608,-21.69614,21.51869,-39.37009,-6.333328,7.41254,-27.48628,16.53043,-3.923032,-23.60342,20.6649,-17.22084,-22.26627,15.51268,21,29,12,14,60,1
5,100,18.85332,-55.26061,-21.84329,21.279,-39.00291,-4.589828,6.96069,-26.78344,17.30614,-4.366814,-23.51749,21.33742,-17.61091,-22.12049,16.15788,23,28,12,14,62,1
5,100,18.93452,-55.49561,-21.98677,21.3428,-38.88572,-3.915817,6.883377,-26.42907,17.64497,-4.495463,-23.42334,21.62903,-17.69272,-21.98253,16.39505,24,28,12,14,62,1
5,100,18.34693,-55.24211,-21.94701,21.38287,-39.052,-4.500687,6.884108,-26.78555,17.15305,-4.411152,-23.49873,21.33784,-17.63535,-22.1042,16.13916,23,28,12,14,61,1
5,100,18.02958,-55.28708,-22.13625,21.25465,-39.08601,-3.87178,6.821791,-26.72909,17.19093,-4.53831,-23.57265,21.42709,-17.71819,-22.14617,16.19344,24,28,12,14,62,1
5,100,18.63375,-55.27809,-22.22336,21.32989,-38.66275,-4.05249,6.645864,-26.91316,16.7177,-4.569019,-23.68938,21.06082,-17.66889,-22.26974,15.98611,24,28,12,14,62,1
5,100,18.54227,-54.56966,-22.24297,21.45067,-39.10364,-5.817917,6.860455,-27.50127,16.31474,-4.315782,-23.90051,20.71472,-17.46969,-22.49247,15.65573,22,28,12,14,61,1
5,100,18.6674,-54.22558,-21.9348,22.20204,-39.65388,-7.443344,7.148819,-27.83115,15.74867,-4.109829,-23.89404,20.25038,-17.25573,-22.53435,15.24683,20,30,12,14,60,1
5,100,19.4672,-54.69146,-22.09254,21.62101,-38.75016,-5.322845,6.677437,-27.07277,16.28767,-4.442878,-23.70721,20.64923,-17.55266,-22.34222,15.67041,23,28,12,14,61,1
5,100,20.38309,-54.82116,-22.44859,21.3772,-38.10658,-3.664856,6.500406,-26.51319,17.01228,-4.734848,-23.5375,21.1963,-17.84494,-22.1405,16.13814,25,27,12,14,63,1
5,100,20.20853,-54.24896,-22.35013,21.20024,-37.72152,-4.323227,6.613459,-26.89231,16.4985,-4.535851,-23.5626,20.7364,-17.67825,-22.2145,15.70027,24,27,12,14,62,1
5,100,20.34062,-54.2262,-22.23489,20.87167,-37.19328,-3.572281,6.56679,-26.76691,16.43707,-4.584406,-23.47668,20.65752,-17.71127,-22.16376,15.63971,25,26,12,14,62,1
5,100,20.71338,-54.53074,-22.32202,20.70306,-36.92452,-2.261292,6.433842,-26.37234,17.01665,-4.84514,-23.42047,21.12675,-17.98166,-22.04937,16.06573,26,26,12,14,63,1
5,100,21.01578,-54.80908,-22.40036,20.83387,-36.94427,-1.513458,6.495279,-26.07545,17.46158,-4.911218,-23.29274,21.48431,-18.00126,-21.82325,16.34004,27,26,12,14,64,1
5,100,21.07835,-55.14564,-22.35419,20.88724,-36.93954,-0.7375793,6.650743,-25.93737,17.69461,-4.838081,-23.20277,21.65173,-17.8486,-21.64687,16.42661,28,25,12,14,64,1
5,100,21.08363,-55.36366,-22.38971,20.93232,-36.86171,-0.08782959,6.813572,-25.70874,17.95889,-4.756766,-23.04272,21.8546,-17.66049,-21.38633,16.50058,28,25,12,14,64,1
5,100,21.33753,-55.41349,-22.52194,21.05728,-36.82021,-0.2415466,6.652908,-25.6579,17.86238,-4.931849,-23.03225,21.8125,-17.78028,-21.37571,16.52348,29,25,12,13,64,1
5,100,23.43951,-48.93948,-25.16907,20.14615,-35.00043,7.846329,7.928848,-27.98905,17.34223,-4.11969,-24.62423,21.21033,-17.52377,-21.98143,15.73091,35,16,13,14,63,1
5,100,23.64439,-48.6462,-25.26794,20.09239,-35.25791,7.655396,7.687317,-28.06383,17.09093,-4.427109,-24.74599,21.017,-17.82053,-22.04552,15.61852,35,17,13,14,64,1
5,100,23.11012,-49.03156,-25.0846,20.14717,-35.71445,7.178246,7.674393,-28.12344,16.97033,-4.523193,-24.77174,20.93774,-17.86765,-22.01276,15.61178,35,17,13,14,63,1
5,100,22.68039,-49.45019,-24.88909,20.07828,-36.21024,6.777893,7.721786,-28.21435,16.93459,-4.477051,-24.78671,20.90679,-17.78609,-22.0032,15.59232,34,17,13,14,63,1
5,100,22.91841,-49.30015,-24.82082,20.03783,-36.69526,6.318947,7.60408,-28.26018,16.79182,-4.567719,-24.79163,20.79231,-17.87781,-21.97865,15.52265,33,18,13,14,63,1
5,100,23.07565,-49.53876,-24.85065,20.05525,-37.26624,5.62693,7.418716,-28.30372,16.59595,-4.845612,-24.83595,20.65598,-18.16473,-22.00618,15.46073,32,18,13,14,63,1
5,100,23.10561,-50.49082,-24.38711,20.29782,-37.84056,4.978012,7.419983,-28.36699,16.5021,-4.871033,-24.82676,20.56224,-18.11267,-21.96404,15.44868,32,19,13,14,64,1
5,100,24.18423,-51.04797,-24.15359,20.25427,-37.72072,5.25074,7.3591,-28.46476,16.65596,-4.831268,-24.87825,20.57379,-18.03235,-21.97575,15.47256,32,19,13,14,64,1
5,100,26.63194,-50.64039,-24.32839,19.97159,-37.62794,5.740829,7.154831,-28.39282,16.74966,-4.964188,-24.88161,20.52541,-18.19824,-22.00717,15.42669,33,19,13,14,66,1
5,100,28.09535,-50.36655,-24.27747,20.11571,-37.83115,5.973297,7.081924,-28.24244,16.69425,-5.048416,-24.76778,20.42604,-18.30251,-21.95209,15.35989,33,19,13,14,67,1
5,100,28.2627,-50.62423,-24.07507,20.26271,-37.87496,6.166161,7.194,-28.23109,16.68356,-4.924942,-24.78561,20.3896,-18.17178,-22.00983,15.3501,33,19,13,14,67,1
5,100,29.37192,-50.60099,-23.97706,20.24887,-37.69183,7.02002,7.323349,-28.52301,16.76064,-4.759354,-25.105,20.36839,-18.0202,-22.32238,15.29249,34,18,13,14,67,1
5,100,29.95953,-49.9549,-23.72595,20.27347,-36.38721,8.565262,7.286057,-28.78103,16.67557,-4.753723,-25.50727,20.28096,-18.01884,-22.73703,15.1682,36,17,12,14,67,1
5,100,31.55148,-49.94144,-23.96334,20.23674,-37.14172,7.197311,7.245117,-29.44637,16.2836,-5.161774,-26.00479,19.83348,-18.52577,-23.35827,15.11153,35,17,13,14,68,1
5,100,32.24608,-50.14008,-23.99123,20.11412,-37.23177,6.50988,7.236099,-29.8427,15.98462,-5.342499,-26.37813,19.52913,-18.79225,-23.82009,15.02429,35,17,13,14,69,1
5,100,32.56377,-50.34087,-23.90543,20.04634,-36.97622,6.579208,7.350067,-29.7938,15.81313,-5.330719,-26.40802,19.34898,-18.86694,-23.99603,14.98004,35,17,13,14,69,1
5,100,32.38963,-50.31457,-24.00616,20.01508,-37.16899,6.15905,7.334625,-29.86979,15.60108,-5.455231,-26.51795,19.22095,-19.03238,-24.19137,14.93853,35,17,13,14,69,1
5,100,31.53941,-50.60602,-23.9832,19.9778,-37.64034,5.492767,7.37085,-29.66573,15.49969,-5.459473,-26.34836,19.20235,-19.05315,-24.13009,14.99637,34,17,13,14,69,1
5,100,29.76268,-50.85313,-24.08784,19.78006,-38.08995,4.986351,7.248306,-29.69952,15.36349,-5.514526,-26.4474,19.1318,-19.05678,-24.27899,14.94431,33,18,13,14,67,1
5,100,27.96831,-51.10495,-24.21246,19.52522,-38.85323,3.776566,7.101471,-29.90909,15.1409,-5.656616,-26.62743,18.97682,-19.14624,-24.41219,14.82085,31,19,13,14,66,1
5,100,27.29146,-51.11403,-24.25367,19.34137,-38.90515,3.518852,6.97377,-29.9957,15.07858,-5.784866,-26.69253,18.93645,-19.24823,-24.43472,14.77179,31,19,13,14,66,1
5,100,26.67096,-50.65594,-24.61307,19.15878,-38.46633,3.551743,6.794678,-29.89655,15.1008,-5.983246,-26.62553,18.91947,-19.48584,-24.37877,14.73203,31,18,13,14,66,1
5,100,26.34398,-50.72668,-24.46213,19.21777,-38.20242,3.703995,6.800812,-29.5912,15.34505,-5.902405,-26.36755,19.08736,-19.40193,-24.21816,14.87096,31,19,13,14,65,1
5,100,25.81439,-50.86157,-24.32167,19.26454,-38.29183,3.615746,6.873169,-29.45947,15.42697,-5.796844,-26.24628,19.15883,-19.28816,-24.12424,14.93172,31,19,13,14,65,1
5,100,26.09532,-51.01061,-24.24683,19.2932,-38.45922,3.466568,6.954453,-29.46591,15.47029,-5.724289,-26.24656,19.21114,-19.20316,-24.12439,14.98439,31,19,13,14,65,1
5,100,26.03177,-51.08147,-24.2735,19.32796,-38.70227,3.240387,6.997253,-29.52348,15.47705,-5.680054,-26.27995,19.2352,-19.13773,-24.13255,15.02832,30,19,13,14,65,1
5,100,26.16266,-51.00838,-24.24559,19.25737,-38.43191,4.011223,7.066437,-29.54367,15.58688,-5.572052,-26.29926,19.32458,-18.99191,-24.13251,15.06778,31,19,13,14,65,1
5,100,27.02336,-50.71331,-24.36848,19.34355,-38.22366,4.742111,7.185532,-29.50974,15.68048,-5.430878,-26.25754,19.39795,-18.86359,-24.07765,15.12007,32,18,13,14,66,1
5,100,28.4539,-50.3181,-24.45061,19.51938,-37.7117,5.443466,7.451691,-29.3061,15.83342,-5.185776,-26.07162,19.51073,-18.64021,-23.87881,15.22889,33,18,13,14,67,1
5,100,30.04568,-49.97084,-24.39526,19.72009,-36.94796,6.457092,7.732315,-29.06994,15.99098,-4.927917,-25.89388,19.58916,-18.43089,-23.67837,15.27502,35,17,13,14,67,1
5,100,31.15622,-49.76994,-24.31227,19.87106,-36.30376,7.147255,7.894623,-28.95741,16.13393,-4.748901,-25.83206,19.66573,-18.27003,-23.54951,15.29532,36,16,13,14,68,1
5,100,31.53339,-49.84933,-24.16158,19.91431,-36.0817,7.268379,7.889328,-28.9361,16.18446,-4.751068,-25.77876,19.66013,-18.26941,-23.47027,15.27214,36,16,13,14,68,1
5,100,31.97542,-49.65575,-24.22986,19.91533,-35.88592,7.088043,7.732056,-28.96671,16.23938,-4.942352,-25.76585,19.65198,-18.48361,-23.40479,15.23965,36,16,13,14,69,1
5,100,31.61977,-49.68192,-24.28643,19.93405,-35.90746,6.73793,7.640854,-28.92079,16.29885,-5.037155,-25.67986,19.65743,-18.5955,-23.28696,15.22609,35,17,13,14,69,1
5,100,30.87714,-49.99413,-24.15607,19.82146,-35.99911,6.432053,7.7146,-28.77888,16.39823,-4.922043,-25.51051,19.68063,-18.49467,-23.12225,15.2389,35,17,13,14,68,1
5,100,30.60435,-49.92365,-24.33379,19.71619,-36.44764,5.796906,7.662003,-28.81238,16.46516,-5.003113,-25.41624,19.6937,-18.58047,-22.94772,15.25238,34,17,13,14,68,1
5,100,30.46474,-49.95688,-24.68921,19.68195,-37.52245,4.386124,7.55249,-28.84107,16.41371,-5.121109,-25.29845,19.68886,-18.69821,-22.75975,15.27105,33,19,13,14,68,1
5,100,29.48869,-50.58266,-24.73784,19.63393,-38.73988,2.835495,7.58252,-28.65197,16.48982,-5.010864,-24.99715,19.75602,-18.58797,-22.47583,15.3353,31,20,13,14,68,1
5,100,28.54915,-51.2317,-24.63649,19.54715,-40.0955,0.8458099,7.520935,-28.66525,16.47209,-4.967972,-24.88968,19.75441,-18.5385,-22.35094,15.32002,29,22,13,14,68,1
5,100,28.67172,-51.0711,-25.13415,19.47612,-40.90407,-0.9671173,7.229889,-28.84959,16.29255,-5.317932,-24.96632,19.69839,-18.91797,-22.34496,15.25871,27,24,13,14,68,1
5,100,28.33243,-51.12011,-25.57738,19.67081,-42.16562,-3.396492,6.863281,-29.09786,16.00179,-5.791168,-25.16319,19.54816,-19.39095,-22.50491,15.11726,25,26,13,14,68,1
5,100,26.91745,-51.73282,-25.45921,20.4785,-42.83719,-5.7285,6.687683,-29.08781,15.83024,-5.956421,-25.1515,19.57502,-19.47729,-22.45288,15.13281,22,29,13,14,68,1
5,100,24.12894,-51.82869,-25.15982,21.5137,-41.46862,-4.423904,6.556854,-28.95469,15.92084,-6.054764,-25.07042,19.80859,-19.53178,-22.35282,15.07064,23,28,13,14,66,1
5,100,22.71106,-50.83791,-25.26845,21.71471,-39.36028,-1.014252,6.646042,-28.69225,15.94835,-5.882217,-25.04705,20.02595,-19.31584,-22.26902,15.02765,26,25,13,14,64,1
5,100,21.74854,-49.53696,-25.56749,21.30099,-37.71774,2.116394,6.929138,-28.48113,16.2161,-5.389542,-25.07463,20.38078,-18.77294,-22.31551,15.13097,30,22,13,14,63,1
5,100,20.4855,-48.91568,-25.65193,20.81212,-36.64893,4.578766,7.484146,-28.29198,16.43065,-4.68544,-25.00233,20.70826,-18.05618,-22.34303,15.31371,32,19,13,14,62,1
5,100,20.51596,-47.95355,-25.66527,20.38942,-35.06666,7.027069,7.91066,-27.78623,16.94531,-3.898407,-24.55124,21.13718,-17.33743,-22.09914,15.54096,35,17,12,14,61,1
